x,y,u
0.4750000000,0.8000000000,2.0909659823
0.5000000000,0.8000000000,2.2132490159
0.5250000000,0.8000000000,2.3321555655
0.5500000000,0.8000000000,2.4458315539
0.5750000000,0.8000000000,2.5525042870
0.6000000000,0.8000000000,2.6505101225
0.6250000000,0.8000000000,2.7383204469
0.6500000000,0.8000000000,2.8145655565
0.6750000000,0.8000000000,2.8780560731
0.7000000000,0.8000000000,2.9278015644
0.7250000000,0.8000000000,2.9630260837
0.7500000000,0.8000000000,2.9831803935
0.7750000000,0.8000000000,2.9879506911
0.8000000000,0.8000000000,2.9772637067
0.8250000000,0.8000000000,2.9512880991
0.8500000000,0.8000000000,2.9104321181
0.8750000000,0.8000000000,2.8553375372
0.9000000000,0.8000000000,2.7868698754
0.9250000000,0.8000000000,2.7061049211
0.9500000000,0.8000000000,2.6143115731
0.9750000000,0.8000000000,2.5129310825
1.0000000000,0.8000000000,2.4035530402
0.0000000000,0.8250000000,1.1676094854
0.0250000000,0.8250000000,1.1060944015
0.0500000000,0.8250000000,1.0584252754
0.0750000000,0.8250000000,1.0253754130
0.1000000000,0.8250000000,1.0074705735
0.1250000000,0.8250000000,1.0049883464
0.1500000000,0.8250000000,1.0179613322
0.1750000000,0.8250000000,1.0461811927
0.2000000000,0.8250000000,1.0892037768
0.2250000000,0.8250000000,1.1463563399
0.2500000000,0.8250000000,1.2167476418
0.2750000000,0.8250000000,1.2992812758
0.3000000000,0.8250000000,1.3926722460
0.3250000000,0.8250000000,1.4954666054
0.3500000000,0.8250000000,1.6060638481
0.3750000000,0.8250000000,1.7227416822
0.4000000000,0.8250000000,1.8436827751
0.4250000000,0.8250000000,1.9670030275
0.4500000000,0.8250000000,2.0907809237
0.4750000000,0.8250000000,2.2130874862
0.5000000000,0.8250000000,2.3320163612
0.5250000000,0.8250000000,2.4457135608
0.5500000000,0.8250000000,2.5524063956
0.5750000000,0.8250000000,2.6504311451
0.6000000000,0.8250000000,2.7382590330
0.6250000000,0.8250000000,2.8145201046
0.6500000000,0.8250000000,2.8780246348
0.6750000000,0.8250000000,2.9277817366
0.7000000000,0.8250000000,2.9630148843
0.7250000000,0.8250000000,2.9831741175
0.7500000000,0.8250000000,2.9879447460
0.7750000000,0.8250000000,2.9772524344
0.8000000000,0.8250000000,2.9512646052
0.8250000000,0.8250000000,2.9103881584
0.8500000000,0.8250000000,2.8552635551
0.8750000000,0.8250000000,2.7867553435
0.9000000000,0.8250000000,2.7059392005
0.9250000000,0.8250000000,2.6140854922
0.9500000000,0.8250000000,2.5126392399
0.9750000000,0.8250000000,2.4031962930
1.0000000000,0.8250000000,2.2874757544
0.0000000000,0.8500000000,1.1050106418
0.0250000000,0.8500000000,1.0573862008
0.0500000000,0.8500000000,1.0243626017
0.0750000000,0.8500000000,1.0064967753
0.1000000000,0.8500000000,1.0040729915
0.1250000000,0.8500000000,1.0171183190
0.1500000000,0.8500000000,1.0454162691
0.1750000000,0.8500000000,1.0885161724
0.2000000000,0.8500000000,1.1457413107
0.2250000000,0.8500000000,1.2161985851
0.2500000000,0.8500000000,1.2987911328
0.2750000000,0.8500000000,1.3922343040
0.3000000000,0.8500000000,1.4950748879
0.3250000000,0.8500000000,1.6057132527
0.3500000000,0.8500000000,1.7224279782
0.3750000000,0.8500000000,1.8434025277
0.4000000000,0.8500000000,1.9667534893
0.4250000000,0.8500000000,2.0905599150
0.4500000000,0.8500000000,2.2128932761
0.4750000000,0.8500000000,2.3318475533
0.5000000000,0.8500000000,2.4455689873
0.5250000000,0.8500000000,2.5522850178
0.5500000000,0.8500000000,2.6503319589
0.5750000000,0.8500000000,2.7381809785
0.6000000000,0.8500000000,2.8144619743
0.6250000000,0.8500000000,2.8779849784
0.6500000000,0.8500000000,2.9277587543
0.6750000000,0.8500000000,2.9630063044
0.7000000000,0.8500000000,2.9831770469
0.7250000000,0.8500000000,2.9879554853
0.7500000000,0.8500000000,2.9772662456
0.7750000000,0.8500000000,2.9512754267
0.8000000000,0.8500000000,2.9103882716
0.8250000000,0.8500000000,2.8552432406
0.8500000000,0.8500000000,2.7867026302
0.8750000000,0.8500000000,2.7058399270
0.9000000000,0.8500000000,2.6139240764
0.9250000000,0.8500000000,2.5124007146
0.9500000000,0.8500000000,2.4028700779
0.9750000000,0.8500000000,2.2870607767
1.0000000000,0.8500000000,2.1667983807
0.0000000000,0.8750000000,1.0563778077
0.0250000000,0.8750000000,1.0233031770
0.0500000000,0.8750000000,1.0053978834
0.0750000000,0.8750000000,1.0029891263
0.1000000000,0.8750000000,1.0160966198
0.1250000000,0.8750000000,1.0444826340
0.1500000000,0.8750000000,1.0876786101
0.1750000000,0.8750000000,1.1449969583
0.2000000000,0.8750000000,1.2155393690
0.2250000000,0.8750000000,1.2982072787
0.2500000000,0.8750000000,1.3917161984
0.2750000000,0.8750000000,1.4946139248
0.3000000000,0.8750000000,1.6053021232
0.3250000000,0.8750000000,1.7220606814
0.3500000000,0.8750000000,1.8430742535
0.3750000000,0.8750000000,1.9664604549
0.4000000000,0.8750000000,2.0902991904
0.4250000000,0.8750000000,2.2126626176
0.4500000000,0.8750000000,2.3316452516
0.4750000000,0.8750000000,2.4453937302
0.5000000000,0.8750000000,2.5521357679
0.5250000000,0.8750000000,2.6502078434
0.5500000000,0.8750000000,2.7380811876
0.5750000000,0.8750000000,2.8143856664
0.6000000000,0.8750000000,2.8779311855
0.6250000000,0.8750000000,2.9277262851
0.6500000000,0.8750000000,2.9629936346
0.6750000000,0.8750000000,2.9831821909
0.7000000000,0.8750000000,2.9879758328
0.7250000000,0.8750000000,2.9772983470
0.7500000000,0.8750000000,2.9513147019
0.7750000000,0.8750000000,2.9104286139
0.8000000000,0.8750000000,2.8552764862
0.8250000000,0.8750000000,2.7867178845
0.8500000000,0.8750000000,2.7058228063
0.8750000000,0.8750000000,2.6138560936
0.9000000000,0.8750000000,2.5122593911
0.9250000000,0.8750000000,2.4026309406
0.9500000000,0.8750000000,2.2867029459
0.9750000000,0.8750000000,2.1663147963
1.0000000000,0.8750000000,2.0433781678
0.0000000000,0.9000000000,1.0224698823
0.0250000000,0.9000000000,1.0043085002
0.0500000000,0.9000000000,1.0017530079
0.0750000000,0.9000000000,1.0148580167
0.1000000000,0.9000000000,1.0433298108
0.1250000000,0.9000000000,1.0866464075
0.1500000000,0.9000000000,1.1440890554
0.1750000000,0.9000000000,1.2147454841
0.2000000000,0.9000000000,1.2975127088
0.2250000000,0.9000000000,1.3911062489
0.2500000000,0.9000000000,1.4940756321
0.2750000000,0.9000000000,1.6048247137
0.3000000000,0.9000000000,1.7216355007
0.3250000000,0.9000000000,1.8426945057
0.3500000000,0.9000000000,1.9661208996
0.3750000000,0.9000000000,2.0899958545
0.4000000000,0.9000000000,2.2123925399
0.4250000000,0.9000000000,2.3314062639
0.4500000000,0.9000000000,2.4451842704
0.4750000000,0.9000000000,2.5519547211
0.5000000000,0.9000000000,2.6500544057
0.5250000000,0.9000000000,2.7379547475
0.5500000000,0.9000000000,2.8142857000
0.5750000000,0.9000000000,2.8778571607
0.6000000000,0.9000000000,2.9276775700
0.6250000000,0.9000000000,2.9629694054
0.6500000000,0.9000000000,2.9831813297
0.6750000000,0.9000000000,2.9879968063
0.7000000000,0.9000000000,2.9773390486
0.7250000000,0.9000000000,2.9513722320
0.7500000000,0.9000000000,2.9104989615
0.7750000000,0.9000000000,2.8553540530
0.8000000000,0.9000000000,2.7867947712
0.8250000000,0.9000000000,2.7058877563
0.8500000000,0.9000000000,2.6138930063
0.8750000000,0.9000000000,2.5122454554
0.9000000000,0.9000000000,2.4025349274
0.9250000000,0.9000000000,2.2864854339
0.9500000000,0.9000000000,2.1659344549
0.9750000000,0.9000000000,2.0428104402
1.0000000000,0.9000000000,1.9190991989
0.0000000000,0.9250000000,1.0038159875
0.0250000000,0.9250000000,1.0005319407
0.0500000000,0.9250000000,1.0133477971
0.0750000000,0.9250000000,1.0418521857
0.1000000000,0.9250000000,1.0853287393
0.1250000000,0.9250000000,1.1429540748
0.1500000000,0.9250000000,1.2137762528
0.1750000000,0.9250000000,1.2966825119
0.2000000000,0.9250000000,1.3903895826
0.2250000000,0.9250000000,1.4934512644
0.2500000000,0.9250000000,1.6042759006
0.2750000000,0.9250000000,1.7211493638
0.3000000000,0.9250000000,1.8422612823
0.3250000000,0.9250000000,1.9657332747
0.3500000000,0.9250000000,2.0896484186
0.3750000000,0.9250000000,2.2120813603
0.4000000000,0.9250000000,2.3311285462
0.4250000000,0.9250000000,2.4449380901
0.4500000000,0.9250000000,2.5517388075
0.4750000000,0.9250000000,2.6498679654
0.5000000000,0.9250000000,2.7377973188
0.5250000000,0.9250000000,2.8141570302
0.5500000000,0.9250000000,2.8777571015
0.5750000000,0.9250000000,2.9276059857
0.6000000000,0.9250000000,2.9629260898
0.6250000000,0.9250000000,2.9831659263
0.6500000000,0.9250000000,2.9880087242
0.6750000000,0.9250000000,2.9773773653
0.7000000000,0.9250000000,2.9514355657
0.7250000000,0.9250000000,2.9105852862
0.7500000000,0.9250000000,2.8554604112
0.7750000000,0.9250000000,2.7869168037
0.8000000000,0.9250000000,2.7060189136
0.8250000000,0.9250000000,2.6140232093
0.8500000000,0.9250000000,2.5123588438
0.8750000000,0.9250000000,2.4026062234
0.9000000000,0.9250000000,2.2864746592
0.9250000000,0.9250000000,2.1657812575
0.9500000000,0.9250000000,2.0424346327
0.9750000000,0.9250000000,1.9184268381
1.0000000000,0.9250000000,1.7958238261
0.0000000000,0.9500000000,1.0007072110
0.0250000000,0.9500000000,1.0115779876
0.0500000000,0.9500000000,1.0397603776
0.0750000000,0.9500000000,1.0834898265
0.1000000000,0.9500000000,1.1414489487
0.1250000000,0.9500000000,1.2125535522
0.1500000000,0.9500000000,1.2956762666
0.1750000000,0.9500000000,1.3895462692
0.2000000000,0.9500000000,1.4927317241
0.2250000000,0.9500000000,1.6036521843
0.2500000000,0.9500000000,1.7206015392
0.2750000000,0.9500000000,1.8417750687
0.3000000000,0.9500000000,1.9652984172
0.3250000000,0.9500000000,2.0892575793
0.3500000000,0.9500000000,2.2117293494
0.3750000000,0.9500000000,2.3308117760
0.4000000000,0.9500000000,2.4446541741
0.4250000000,0.9500000000,2.5514862587
0.4500000000,0.9500000000,2.6496459623
0.4750000000,0.9500000000,2.7376055207
0.5000000000,0.9500000000,2.8139954282
0.5250000000,0.9500000000,2.8776258968
0.5500000000,0.9500000000,2.9275054899
0.5750000000,0.9500000000,2.9628566411
0.6000000000,0.9500000000,2.9831278193
0.6250000000,0.9500000000,2.9880021495
0.6500000000,0.9500000000,2.9774023532
0.6750000000,0.9500000000,2.9514919293
0.7000000000,0.9500000000,2.9106725504
0.7250000000,0.9500000000,2.8555777093
0.7500000000,0.9500000000,2.7870627012
0.7750000000,0.9500000000,2.7061910834
0.8000000000,0.9500000000,2.6142178042
0.8250000000,0.9500000000,2.5125692480
0.8500000000,0.9500000000,2.4028205306
0.8750000000,0.9500000000,2.2866705704
0.9000000000,0.9500000000,2.1659160305
0.9250000000,0.9500000000,2.0424269858
0.9500000000,0.9500000000,1.9181323963
0.9750000000,0.9500000000,1.7950367557
1.0000000000,0.9500000000,1.6753066408
0.0000000000,0.9750000000,1.0131920643
0.0250000000,0.9750000000,1.0358818791
0.0500000000,0.9750000000,1.0802638468
0.0750000000,0.9750000000,1.1391704689
0.1000000000,0.9750000000,1.2109088864
0.1250000000,0.9750000000,1.2944273405
0.1500000000,0.9750000000,1.3885525006
0.1750000000,0.9750000000,1.4919111604
0.2000000000,0.9750000000,1.6029551189
0.2250000000,0.9750000000,1.7199963757
0.2500000000,0.9750000000,1.8412409280
0.2750000000,0.9750000000,1.9648211387
0.3000000000,0.9750000000,2.0888274412
0.3250000000,0.9750000000,2.2113396928
0.3500000000,0.9750000000,2.3304581253
0.3750000000,0.9750000000,2.4443336456
0.4000000000,0.9750000000,2.5511971425
0.4250000000,0.9750000000,2.6493874161
0.4500000000,0.9750000000,2.7373773360
0.4750000000,0.9750000000,2.8137978490
0.5000000000,0.9750000000,2.8774594752
0.5250000000,0.9750000000,2.9273709707
0.5500000000,0.9750000000,2.9627548703
0.5750000000,0.9750000000,2.9830596720
0.6000000000,0.9750000000,2.9879684759
0.6250000000,0.9750000000,2.9774039411
0.6500000000,0.9750000000,2.9515294824
0.6750000000,0.9750000000,2.9107466814
0.7000000000,0.9750000000,2.8556889464
0.7250000000,0.9750000000,2.7872115035
0.7500000000,0.9750000000,2.7063778525
0.7750000000,0.9750000000,2.6144428591
0.8000000000,0.9750000000,2.5128326784
0.8250000000,0.9750000000,2.4031216996
0.8500000000,0.9750000000,2.2870066495
0.8750000000,0.9750000000,2.1662778536
0.9000000000,0.9750000000,2.0427874553
0.9250000000,0.9750000000,1.9184146334
0.9500000000,0.9750000000,1.7950321987
0.9750000000,0.9750000000,1.6745094422
1.0000000000,0.9750000000,1.5589676883
0.0000000000,1.0000000000,1.0410757253
0.0250000000,1.0000000000,1.0683192513
0.0500000000,1.0000000000,1.1345269423
0.0750000000,1.0000000000,1.2084925744
0.1000000000,1.0000000000,1.2928698465
0.1250000000,1.0000000000,1.3874096276
0.1500000000,1.0000000000,1.4910059389
0.1750000000,1.0000000000,1.6022027973
0.2000000000,1.0000000000,1.7193503083
0.2250000000,1.0000000000,1.8406729190
0.2500000000,1.0000000000,1.9643131312
0.2750000000,1.0000000000,2.0883675163
0.3000000000,1.0000000000,2.2109199261
0.3250000000,1.0000000000,2.3300733334
0.3500000000,1.0000000000,2.4439805966
0.3750000000,1.0000000000,2.5508740265
0.4000000000,1.0000000000,2.6490934698
0.4250000000,1.0000000000,2.7371125658
0.4500000000,1.0000000000,2.8135628182
0.4750000000,1.0000000000,2.8772551385
0.5000000000,1.0000000000,2.9271985419
0.5250000000,1.0000000000,2.9626157180
0.5500000000,1.0000000000,2.9829552392
0.5750000000,1.0000000000,2.9879002209
0.6000000000,1.0000000000,2.9773733003
0.6250000000,1.0000000000,2.9515378561
0.6500000000,1.0000000000,2.9107954460
0.6750000000,1.0000000000,2.8557794992
0.7000000000,1.0000000000,2.7873453495
0.7250000000,1.0000000000,2.7065567492
0.7500000000,1.0000000000,2.6146690464
0.7750000000,1.0000000000,2.5131092356
0.8000000000,1.0000000000,2.4034531028
0.8250000000,1.0000000000,2.2873996394
0.8500000000,1.0000000000,2.1667427392
0.8750000000,1.0000000000,2.0433397152
0.9000000000,1.0000000000,1.9190747065
0.9250000000,1.0000000000,1.7958101150
0.9500000000,1.0000000000,1.6753005777
0.9750000000,1.0000000000,1.5589661822
1.0000000000,1.0000000000,1.4470701414
